,headline,url,publisher,date,stock
14,"Agilent Technologies Q2 Adj. EPS $0.71 Beats $0.61 Estimate, Sales $1.24B Beat $1.21B Estimate",https://www.benzinga.com/news/earnings/20/05/16088886/agilent-technologies-q2-adj-eps-0-71-beats-0-61-estimate-sales-1-24b-beat-1-21b-estimate,Benzinga Newsdesk,2020-05-21 00:00:00
15,"Earnings Scheduled For May 21, 2020",https://www.benzinga.com/news/earnings/20/05/16082427/earnings-scheduled-for-may-21-2020,Lisa Levin,2020-05-21 00:00:00
16,Agilent Technologies Receives FDA Approval for PD-L1 as a Companion Diagnostic,https://www.benzinga.com/news/20/05/16054223/agilent-technologies-receives-fda-approval-for-pd-l1-as-a-companion-diagnostic,Luke J Jacobi,2020-05-18 00:00:00
17,"Q1 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios",https://www.benzinga.com/news/20/05/16051311/q1-13f-roundup-how-buffett-einhorn-ackman-and-others-adjusted-their-portfolios,Wayne Duggan,2020-05-16 00:00:00
18,"Pershing Square 13F Shows Fund Raises Stake In Agilent Technologies To 12,626,593 Shares",https://www.benzinga.com/general/hedge-funds/20/05/16048806/pershing-square-13f-shows-fund-raises-stake-in-agilent-technologies-to-12-626-593-shares,Benzinga Newsdesk,2020-05-15 00:00:00
19,How Bill Ackman Successfully Navigated Coronavirus Market Volatility,https://www.benzinga.com/general/education/20/05/15979110/how-bill-ackman-successfully-navigated-coronavirus-market-volatility,Wayne Duggan,2020-05-08 00:00:00
20,Shares of several healthcare companies are trading higher amid positive investor sentiment as some US states begin to reopen their economies and as oil prices gain for the session.,https://www.benzinga.com/wiim/20/05/15957697/shares-of-several-healthcare-companies-are-trading-higher-amid-positive-investor-sentiment-as-some-u,Benzinga Newsdesk,2020-05-05 00:00:00
21,Shares of several healthcare companies are trading lower as markets dip following recent strength. Markets have sold off as investors weigh recent earnings and amid concerns of renewed US-China trade frictions.,https://www.benzinga.com/20/05/15935673/shares-of-several-healthcare-companies-are-trading-lower-as-markets-dip-following-recent-strength-ma,Benzinga Newsdesk,2020-05-01 00:00:00
22,"UBS Maintains Neutral on Agilent Technologies, Lowers Price Target to $84",https://www.benzinga.com/news/20/04/15897306/ubs-maintains-neutral-on-agilent-technologies-lowers-price-target-to-84,vishwanath@benzinga.com,2020-04-28 00:00:00
23,Agilent Reports FDA Approval For PD-L1 Companion Diagnostic On Dako Omni,https://www.benzinga.com/news/20/04/15864339/agilent-reports-fda-approval-for-pd-l1-companion-diagnostic-on-dako-omni,Benzinga Newsdesk,2020-04-23 00:00:00
24,Agilent Reports Has Become Top-Level Sponsor Of My Green Lab,https://www.benzinga.com/news/20/04/15855436/agilent-reports-has-become-top-level-sponsor-of-my-green-lab,Benzinga Newsdesk,2020-04-22 00:00:00
25,Agilent Withdraws Q2 And FY20 Guidance,https://www.benzinga.com/news/20/04/15796369/agilent-withdraws-q2-and-fy20-guidance,Benzinga Newsdesk,2020-04-14 00:00:00
26,"Shares of several companies in the auto dealer space are trading higher amid positive market sentiment. Speculation some coronavirus hotspots leveling off has raised hopes of a return to economic activity, which could mean a rebound in consumer spending.",https://www.benzinga.com/wiim/20/04/15769071/shares-of-several-companies-in-the-auto-dealer-space-are-trading-higher-amid-positive-market-sentime,Benzinga Newsdesk,2020-04-08 00:00:00
27,Shares of several healthcare companies are trading higher as markets gain amid optimism that coronavirus cases in several US hotspots may be peaking. A sooner peak could mean a sooner return to economic activity.,https://www.benzinga.com/wiim/20/04/15748126/shares-of-several-healthcare-companies-are-trading-higher-as-markets-gain-amid-optimism-that-coronav,Benzinga Newsdesk,2020-04-06 00:00:00
28,"Stifel Maintains Hold on Agilent Technologies, Lowers Price Target to $73",https://www.benzinga.com/news/20/04/15728603/stifel-maintains-hold-on-agilent-technologies-lowers-price-target-to-73,Vick Meyer,2020-04-02 00:00:00
29,Shares of several healthcare companies are trading lower amid market weakness as growing coronavirus concerns in the US weigh on equities.,https://www.benzinga.com/wiim/20/04/15717065/shares-of-several-healthcare-companies-are-trading-lower-amid-market-weakness-as-growing-coronavirus,Benzinga Newsdesk,2020-04-01 00:00:00
30,"Int'l. Air Transport Authority Chief Economist Sees Consolidation In Airline Sector As Some Airlines Fail, Calls Signs In Chinese Domestic Market 'Encouraging,' Load Factors Are About 60%",https://www.benzinga.com/news/20/03/15705690/intl-air-transport-authority-chief-economist-sees-consolidation-in-airline-sector-as-some-airlines-f,Benzinga Newsdesk,2020-03-31 00:00:00
31,"Wells Fargo Maintains Overweight on Agilent Technologies, Lowers Price Target to $82",https://www.benzinga.com/news/20/03/15695415/wells-fargo-maintains-overweight-on-agilent-technologies-lowers-price-target-to-82,Vick Meyer,2020-03-30 00:00:00
32,Shares of several technology companies are trading higher as equities continue to rise following last week's rebound amid US stimulus measures.,https://www.benzinga.com/wiim/20/03/15695372/shares-of-several-technology-companies-are-trading-higher-as-equities-continue-to-rise-following-las,Benzinga Newsdesk,2020-03-30 00:00:00
33,"Shares of several healthcare companies are trading lower, selling off from this week's strength. While the US stimulus package boosted economic optimism, demand concerns still exist amid the coronavirus outbreak.",https://www.benzinga.com/wiim/20/03/15683827/shares-of-several-healthcare-companies-are-trading-lower-selling-off-from-this-weeks-strength-while,Benzinga Newsdesk,2020-03-27 00:00:00
34,"Shares of several healthcare companies are trading higher following Senate passage of a $2 trillion economic stimulus package, which has lifted stocks across sectors.",https://www.benzinga.com/wiim/20/03/15674560/shares-of-several-healthcare-companies-are-trading-higher-following-senate-passage-of-a-2-trillion-e,Benzinga Newsdesk,2020-03-26 00:00:00
35,"Barclays Maintains Equal-Weight on Agilent Technologies, Lowers Price Target to $76",https://www.benzinga.com/news/20/03/15673665/barclays-maintains-equal-weight-on-agilent-technologies-lowers-price-target-to-76,Vick Meyer,2020-03-26 00:00:00
36,Ariel Chairman John Rogers Thinks Current Market Is 'Once In A Lifetime Opportunity To Buy Stocks',https://www.benzinga.com/news/20/03/15668620/ariel-chairman-john-rogers-thinks-current-market-is-once-in-a-lifetime-opportunity-to-buy-stocks,Shivdeep Dhaliwal,2020-03-26 00:00:00
37,"Citigroup Maintains Neutral on Agilent Technologies, Lowers Price Target to $75",https://www.benzinga.com/news/20/03/15615851/citigroup-maintains-neutral-on-agilent-technologies-lowers-price-target-to-75,Vick Meyer,2020-03-20 00:00:00
38,Stocks That Hit 52-Week Lows On Monday,https://www.benzinga.com/news/20/03/15560273/stocks-that-hit-52-week-lows-on-monday,Benzinga Newsdesk,2020-03-16 00:00:00
39,Shares of several healthcare companies are trading lower in sympathy with the overall market on continued downward momentum caused by the coronavirus. The virus has had a negative impact on the global economy.,https://www.benzinga.com/wiim/20/03/15558425/shares-of-several-healthcare-companies-are-trading-lower-in-sympathy-with-the-overall-market-on-cont,Benzinga Newsdesk,2020-03-16 00:00:00
40,"Shares of several basic materials companies are trading higher, rebounding following Thursday's crash. The sector has been volatile amid the coronavirus outbreak, which has disrupted economic activity. NOTE: While markets rebound, virus fears persist.",https://www.benzinga.com/wiim/20/03/15546085/shares-of-several-basic-materials-companies-are-trading-higher-rebounding-following-thursdays-crash,Benzinga Newsdesk,2020-03-13 00:00:00
41,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/03/15538835/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-03-12 00:00:00
42,"Shares of several coronavirus-related companies including vaccine makers, protective apparel manufacturers and emergency medical suppliers are trading higher as the coronavirus continues to spread globally.",https://www.benzinga.com/wiim/20/03/15528213/shares-of-several-coronavirus-related-companies-including-vaccine-makers-protective-apparel-manufact,luke@benzinga.com,2020-03-11 00:00:00
43,"Agilent Technologies Inc Says In January 2020, Net Revenue Was Negatively Impacted Due To The Public Health Crisis In China; Says In Jan 2020, Net Revenue Negatively Impacted Also Due To Extension Of Lunar New Year Resulting In Fewer Selling Days In Month",https://www.benzinga.com/news/20/03/15472189/agilent-technologies-inc-says-in-january-2020-net-revenue-was-negatively-impacted-due-to-the-public,luke@benzinga.com,2020-03-03 00:00:00
44,Shares of several healthcare companies are trading higher in sympathy with the overall market as it rebounds from a selloff caused by coronavirus fears.,https://www.benzinga.com/wiim/20/03/15456786/shares-of-several-healthcare-companies-are-trading-higher-in-sympathy-with-the-overall-market-as-it,Benzinga Newsdesk,2020-03-02 00:00:00
45,"Benzinga's Top Upgrades, Downgrades For February 24, 2020",https://www.benzinga.com/analyst-ratings/upgrades/20/02/15393664/benzingas-top-upgrades-downgrades-for-february-24-2020,Lisa Levin,2020-02-24 00:00:00
46,Shares of several software companies are trading lower as the coronavirus cases surge outside of China. NOTE: The virus has raised fear of a global economic slowdown.,https://www.benzinga.com/wiim/20/02/15392140/shares-of-several-software-companies-are-trading-lower-as-the-coronavirus-cases-surge-outside-of-chi,Benzinga Newsdesk,2020-02-24 00:00:00
47,"Needham Downgrades Agilent Technologies to Hold, Announces $85 Price Target",https://www.benzinga.com/news/20/02/15391251/needham-downgrades-agilent-technologies-to-hold-announces-85-price-target,Vick Meyer,2020-02-24 00:00:00
48,"UBS Maintains Neutral on Agilent Technologies, Raises Price Target to $90",https://www.benzinga.com/news/20/02/15363071/ubs-maintains-neutral-on-agilent-technologies-raises-price-target-to-90,Vick Meyer,2020-02-19 00:00:00
49,12 Stocks Moving In Tuesday's After-Hours Session,https://www.benzinga.com/news/20/02/15359453/12-stocks-moving-in-tuesdays-after-hours-session,Tyree Gorges,2020-02-18 00:00:00
50,Agilent Technologies shares are trading lower after the company reported Q1 earnings.,https://www.benzinga.com/wiim/20/02/15358745/agilent-technologies-shares-are-trading-lower-after-the-company-reported-q1-earnings,Benzinga Newsdesk,2020-02-18 00:00:00
51,"Agilent Reaffirms FY20 Guidance: Adj. EPS $3.38-$3.43 vs $3.42 Estimate, Sales $5.5B-$5.55B vs $5.54B Est.",https://www.benzinga.com/news/20/02/15358631/agilent-reaffirms-fy20-guidance-adj-eps-3-38-3-43-vs-3-42-estimate-sales-5-5b-5-55b-vs-5-54b-est,Benzinga Newsdesk,2020-02-18 00:00:00
52,"Agilent Technologies Q1 EPS $0.81, Inline, Sales $1.36B Up From $1.284B YoY",https://www.benzinga.com/news/earnings/20/02/15358612/agilent-technologies-q1-eps-0-81-inline-sales-1-36b-up-from-1-284b-yoy,Benzinga Newsdesk,2020-02-18 00:00:00
53,"Q4 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios",https://www.benzinga.com/general/hedge-funds/20/02/15356890/q4-13f-roundup-how-buffett-einhorn-ackman-and-others-adjusted-their-portfolios,Wayne Duggan,2020-02-18 00:00:00
54,"9 Stocks To Watch For February 18, 2020",https://www.benzinga.com/news/earnings/20/02/15351319/9-stocks-to-watch-for-february-18-2020,Lisa Levin,2020-02-18 00:00:00
55,"Earnings Scheduled For February 18, 2020",https://www.benzinga.com/news/earnings/20/02/15351289/earnings-scheduled-for-february-18-2020,Lisa Levin,2020-02-18 00:00:00
56,Pershing Square 13F Shows Raised Stake In Agilent By 11.4% To 3.25M Shares,https://www.benzinga.com/general/hedge-funds/20/02/15343262/pershing-square-13f-shows-raised-stake-in-agilent-by-11-4-to-3-25m-shares,Benzinga Newsdesk,2020-02-14 00:00:00
57,Twist Bioscience Reports Settlement Deal With Agilent; Co. Will Pay Agilent $22.5M,https://www.benzinga.com/news/20/02/15274626/twist-bioscience-reports-settlement-deal-with-agilent-co-will-pay-agilent-22-5m,Benzinga Newsdesk,2020-02-06 00:00:00
58,Cowen Says Views Potential Twist-Agilent Settlement As 'a likely clearing event for additional investment in TWST',https://www.benzinga.com/analyst-ratings/analyst-color/20/02/15272527/cowen-says-views-twist-agilent-settlement-as-a-likely-clearing-event-for-additional,Benzinga Newsdesk,2020-02-06 00:00:00
59,Pershing Square Sees 'Substantial Opportunity' For Improvement In Agilent's A.N Business Performance,https://www.benzinga.com/general/hedge-funds/20/02/15261019/pershing-square-sees-substantial-opportunity-for-improvement-in-agilents-a-n-business-perform,Benzinga Newsdesk,2020-02-05 00:00:00
60,Agilent shares are trading lower. Not seeing any news to justify the price action.,https://www.benzinga.com/wiim/20/01/15218404/agilent-shares-are-trading-lower-not-seeing-any-news-to-justify-the-price-action,Benzinga Newsdesk,2020-01-30 00:00:00
61,Stocks That Hit 52-Week Highs On Wednesday,https://www.benzinga.com/news/20/01/15163983/stocks-that-hit-52-week-highs-on-wednesday,Lisa Levin,2020-01-22 00:00:00
62,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/20/01/15144632/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-01-17 00:00:00
63,Stocks That Hit 52-Week Highs On Thursday,https://www.benzinga.com/news/20/01/15135505/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2020-01-16 00:00:00
64,Stocks That Hit 52-Week Highs On Wednesday,https://www.benzinga.com/news/20/01/15129364/stocks-that-hit-52-week-highs-on-wednesday,Lisa Levin,2020-01-15 00:00:00
65,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/20/01/15106362/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-01-10 00:00:00
66,Stocks That Hit 52-Week Highs On Thursday,https://www.benzinga.com/news/20/01/15101221/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2020-01-09 00:00:00
67,"Wells Fargo Initiates Coverage On Agilent Technologies with Overweight Rating, Announces $100 Price Target",https://www.benzinga.com/news/20/01/15090063/wells-fargo-initiates-coverage-on-agilent-technologies-with-overweight-rating-announces-100-price-ta,Benzinga_Newsdesk,2020-01-08 00:00:00
68,"Citigroup Initiates Coverage On Agilent Technologies with Neutral Rating, Announces $85 Price Target",https://www.benzinga.com/news/20/01/15082753/citigroup-initiates-coverage-on-agilent-technologies-with-neutral-rating-announces-85-price-target,Benzinga_Newsdesk,2020-01-07 00:00:00
69,"Benzinga's Top Upgrades, Downgrades For January 3, 2020",https://www.benzinga.com/analyst-ratings/upgrades/20/01/15067917/benzingas-top-upgrades-downgrades-for-january-3-2020,Lisa Levin,2020-01-03 00:00:00
70,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/19/12/15047352/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2019-12-27 00:00:00
71,Stocks That Hit 52-Week Highs On Monday,https://www.benzinga.com/news/19/12/15033664/stocks-that-hit-52-week-highs-on-monday,Lisa Levin,2019-12-23 00:00:00
72,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/19/12/15026655/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2019-12-20 00:00:00
73,Stocks That Hit 52-Week Highs On Thursday,https://www.benzinga.com/news/19/12/14980573/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2019-12-12 00:00:00
74,There's A New Trading Tool That Allows Traders To Trade Cannabis With Leverage,https://www.benzinga.com/markets/cannabis/19/12/14971438/theres-a-new-trading-tool-that-allows-traders-to-trade-cannabis-with-leverage,Spencer Israel,2019-12-11 00:00:00
75,Stocks That Hit 52-Week Highs On Tuesday,https://www.benzinga.com/news/19/12/14966014/stocks-that-hit-52-week-highs-on-tuesday,Lisa Levin,2019-12-10 00:00:00
76,PreMarket Prep Recap: Yo-Yo Market And After-Hours Overshoot On Ackman's New Stake,https://www.benzinga.com/trading-ideas/long-ideas/19/12/14965258/premarket-prep-recap-yo-yo-market-and-after-hours-overshoot-on-ackmans-new-stake,Joel Elconin,2019-12-10 00:00:00
77,41 Healthcare Stocks Moving In Tuesday's Pre-Market Session,https://www.benzinga.com/news/19/12/14961880/41-healthcare-stocks-moving-in-tuesdays-pre-market-session,Lisa Levin,2019-12-10 00:00:00
78,UPDATE: Bill Ackman's Pershing Square Files Amended 13F Showing New ~2.916M Share Stake In Agilent,https://www.benzinga.com/news/19/12/14957797/update-bill-ackmans-pershing-square-files-amended-13f-showing-new-2-916m-share-stake-in-agilent,Benzinga Newsdesk,2019-12-09 00:00:00
79,Hearing Pershing Square Reports 2.9M Share Stake In Agilent,https://www.benzinga.com/general/hedge-funds/19/12/14957729/hearing-pershing-square-reports-2-9m-share-stake-in-agilent,Benzinga Newsdesk,2019-12-09 00:00:00
80,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/19/12/14946306/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2019-12-06 00:00:00
81,"UBS Maintains Neutral on Agilent Technologies, Raises Price Target to $87",https://www.benzinga.com/news/19/11/14883967/ubs-maintains-neutral-on-agilent-technologies-raises-price-target-to-87,Vick Meyer,2019-11-26 00:00:00
82,Aligent shares are trading higher after the company reported better-than-expected Q4 EPS and sales results.,https://www.benzinga.com/wiim/19/11/14880060/aligent-shares-are-trading-higher-after-the-company-reported-better-than-expected-q4-eps-and-sales-r,Benzinga Newsdesk,2019-11-25 00:00:00
83,"Agilent Sees FY20 Adj. EPS $3.38-$3.43 vs $3.44 Estimate, Sales $5.5B-$5.55B vs $5.55B Est.",https://www.benzinga.com/news/19/11/14880011/agilent-sees-fy20-adj-eps-3-38-3-43-vs-3-44-estimate-sales-5-5b-5-55b-vs-5-55b-est,Benzinga Newsdesk,2019-11-25 00:00:00
84,"Agilent Sees Q1 Adj. EPS $0.80-$0.81 vs $0.84 Estimate, Sales $1.34B-$1.355B vs $1.38B Est.",https://www.benzinga.com/news/19/11/14880008/agilent-sees-q1-adj-eps-0-80-0-81-vs-0-84-estimate-sales-1-34b-1-355b-vs-1-38b-est,Benzinga Newsdesk,2019-11-25 00:00:00
85,"Agilent Technologies Q4 Adj. EPS $0.89 Beats $0.85 Estimate, Sales $1.37B Beat $1.33B Estimate",https://www.benzinga.com/news/earnings/19/11/14880002/agilent-technologies-q4-adj-eps-0-89-beats-0-85-estimate-sales-1-37b-beat-1-33b-estimate,Benzinga Newsdesk,2019-11-25 00:00:00
86,"7 Stocks To Watch For November 25, 2019",https://www.benzinga.com/news/earnings/19/11/14873358/6-stocks-to-watch-for-november-25-2019,Lisa Levin,2019-11-25 00:00:00
87,"Earnings Scheduled For November 25, 2019",https://www.benzinga.com/news/earnings/19/11/14873325/earnings-scheduled-for-november-25-2019,Lisa Levin,2019-11-25 00:00:00
88,Agilent Raises Qtr. Dividend From $0.164 To $0.18/Share,https://www.benzinga.com/news/19/11/14852619/agilent-raises-qtr-dividend-from-0-164-to-0-18share,Benzinga Newsdesk,2019-11-20 00:00:00
89,"Benzinga's Top Upgrades, Downgrades For November 15, 2019",https://www.benzinga.com/analyst-ratings/upgrades/19/11/14820877/benzingas-top-upgrades-downgrades-for-november-15-2019,Lisa Levin,2019-11-15 00:00:00
90,"Stifel Nicolaus Initiates Coverage On Agilent Technologies with Hold Rating, Announces $85 Price Target",https://www.benzinga.com/news/19/11/14818776/stifel-nicolaus-initiates-coverage-on-agilent-technologies-with-hold-rating-announces-85-price-targe,Vick Meyer,2019-11-15 00:00:00
91,"Benzinga's Top Upgrades, Downgrades For October 18, 2019",https://www.benzinga.com/analyst-ratings/upgrades/19/10/14619795/benzingas-top-upgrades-downgrades-for-october-18-2019,Lisa Levin,2019-10-18 00:00:00
92,A Peek Into The Markets: US Stock Futures Edge Higher Ahead Of Fed Speakers,https://www.benzinga.com/news/earnings/19/10/14618733/a-peek-into-the-markets-us-stock-futures-edge-higher-ahead-of-fed-speakers,Lisa Levin,2019-10-18 00:00:00
93,"UBS Downgrades Agilent Technologies to Neutral, Announces $82 Price Target",https://www.benzinga.com/news/19/10/14618513/ubs-downgrades-agilent-technologies-to-neutral-announces-82-price-target,Vick Meyer,2019-10-18 00:00:00
94,Shares of several healthcare companies are trading higher after President Trump made positive remarks on the U.S.-China trade talks as traders grew more optimistic over the possibility of a limited trade deal. Trump is scheduled to meet with Chinese Vice Premier Liu He at the White House today.,https://www.benzinga.com/markets/wiim/19/10/14582266/shares-of-several-healthcare-companies-are-trading-higher-after-president-trump-made-positive-remark,Benzinga Newsdesk,2019-10-11 00:00:00
95,"Barclays Maintains Equal-Weight on Agilent Technologies, Lowers Price Target to $76",https://www.benzinga.com/news/19/10/14566662/barclays-maintains-equal-weight-on-agilent-technologies-lowers-price-target-to-76,Vick Meyer,2019-10-09 00:00:00
96,Shares of several healthcare companies are trading lower with the broader market after the US expanded its trade blacklist to include China's top AI firms. The US also will increase its tariffs on $250 billion worth of goods from 25% to 30% on Oct 15.,https://www.benzinga.com/markets/wiim/19/10/14561148/shares-of-several-healthcare-companies-are-trading-lower-with-the-broader-market-after-the-us-expand,Benzinga Newsdesk,2019-10-08 00:00:00
97,Shares of several healthcare companies are trading lower in sympathy with the overall market on continued fears of a recession amid a weak ADP jobs report. There is also uncertainty in the market over the upcoming U.S.-China meeting next week.,https://www.benzinga.com/markets/wiim/19/10/14530664/shares-of-several-healthcare-companies-are-trading-lower-in-sympathy-with-the-overall-market-on-cont,Benzinga Newsdesk,2019-10-02 00:00:00
98,Shares of several healthcare companies are trading higher in sympathy with the overall market after the Chinese Minister of Commerce said the leaders of the U.S. and China are set to meet in Washington D.C in early October. Investors hope the meeting could bring the two countries closer to a trade deal.,https://www.benzinga.com/markets/wiim/19/09/14385950/shares-of-several-healthcare-companies-are-trading-higher-in-sympathy-with-the-overall-market-after,Benzinga Newsdesk,2019-09-05 00:00:00
99,Agilent Collaborates On Study Of Performance-Enhancing Spinach Extract,https://www.benzinga.com/general/19/09/14364782/agilent-collaborates-on-study-of-performance-enhancing-spinach-extract,Benzinga Newsdesk,2019-09-03 00:00:00
100,"Top 10 Movers Via Benzinga Pro's Screener Tool For Morning of Friday., August 16, 2019",https://www.benzinga.com/trading-ideas/19/08/14284155/top-10-movers-via-benzinga-pros-screener-tool-for-morning-of-friday-august-16-2019,Benzinga Newsdesk,2019-08-16 00:00:00
101,75 Biggest Movers From Yesterday,https://www.benzinga.com/news/19/08/14282638/75-biggest-movers-from-yesterday,Lisa Levin,2019-08-16 00:00:00
102,46 Stocks Moving In Thursday's Mid-Day Session,https://www.benzinga.com/news/19/08/14278248/46-stocks-moving-in-thursdays-mid-day-session,Lisa Levin,2019-08-15 00:00:00
103,Agilent Technologies shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also issued FY19 EPS above analyst estimates.,https://www.benzinga.com/markets/wiim/19/08/14275943/agilent-technologies-shares-are-trading-higher-after-the-company-reported-better-than-expected-q3-ep,Benzinga Newsdesk,2019-08-15 00:00:00
104,A Peek Into The Markets: US Stock Futures Tumble Ahead Of Economic Data,https://www.benzinga.com/news/earnings/19/08/14273595/a-peek-into-the-markets-us-stock-futures-tumble-ahead-of-economic-data,Lisa Levin,2019-08-15 00:00:00
105,"10 Stocks To Watch For August 15, 2019",https://www.benzinga.com/news/earnings/19/08/14273052/10-stocks-to-watch-for-august-15-2019,Lisa Levin,2019-08-15 00:00:00
106,Agilent Technologies shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also issued FY19 EPS above analyst estimates.,https://www.benzinga.com/markets/wiim/19/08/14270855/agilent-technologies-shares-are-trading-higher-after-the-company-reported-better-than-expected-q3-ep,Benzinga Newsdesk,2019-08-14 00:00:00
107,"Agilent Technologies Sees Q4 Adj. EPS $0.84-$0.86 vs $0.87 Est., Sales $1.31B-$1.33B vs $1.34B Est., Sees FY19 Adj. EPS $3.07-$3.08 vs $3.05 Est., Sales $5.105B-$5.125B vs $5.11B Est.",https://www.benzinga.com/news/19/08/14270614/agilent-technologies-sees-q4-adj-eps-0-84-0-86-vs-0-87-est-sales-1-31b-1-33b-vs-1-34b-est-sees-fy19,Benzinga Newsdesk,2019-08-14 00:00:00
108,"Agilent Technologies Q3 Adj. EPS $0.76 Beats $0.72 Estimate, Sales $1.27B Beat $1.24B Estimate",https://www.benzinga.com/news/earnings/19/08/14270569/agilent-technologies-q3-adj-eps-0-76-beats-0-72-estimate-sales-1-27b-beat-1-24b-estimate,Benzinga Newsdesk,2019-08-14 00:00:00
109,Q3 Earnings Preview For Agilent Technologies,https://www.benzinga.com/news/earnings-previews/19/08/14262424/earnings-preview-agilent-technologies,Benzinga Newsdesk,2019-08-14 00:00:00
110,"Earnings Scheduled For August 14, 2019",https://www.benzinga.com/news/earnings/19/08/14262860/earnings-scheduled-for-august-14-2019,Lisa Levin,2019-08-14 00:00:00
111,"Shares of diagnostics and research companies are trading higher in sympathy with Syneos Health, which reported strong Q2 results and raised FY19 guidance.",https://www.benzinga.com/markets/wiim/19/08/14212087/shares-of-diagnostics-and-research-companies-are-trading-higher-in-sympathy-with-syneos-health-which,Benzinga Newsdesk,2019-08-06 00:00:00
112,Shares of several gold companies are trading higher amid heightened US-China trade tensions. Concerns of a trade war have led investors into 'safe-haven' assets such as gold.,https://www.benzinga.com/markets/wiim/19/08/14200364/shares-of-several-gold-companies-are-trading-higher-amid-heightened-us-china-trade-tensions-concerns,Benzinga Newsdesk,2019-08-05 00:00:00
